,Unnamed: 0,height,img_name,label,width,x,y,Path
475,475,47,n1114.mha,1,58,216,362,/proccessed_data/images/n1114.mha
476,476,43,n1040.mha,1,38,242,822,/proccessed_data/images/n1040.mha
479,479,43,n0761.mha,1,47,161,618,/proccessed_data/images/n0761.mha
480,480,84,n0230.mha,1,101,245,255,/proccessed_data/images/n0230.mha
481,481,44,n0230.mha,1,47,200,422,/proccessed_data/images/n0230.mha
482,482,31,n0230.mha,1,40,34,735,/proccessed_data/images/n0230.mha
483,483,39,n0606.mha,1,40,211,686,/proccessed_data/images/n0606.mha
485,485,69,n0779.mha,1,71,305,288,/proccessed_data/images/n0779.mha
490,490,51,n0760.mha,1,39,749,313,/proccessed_data/images/n0760.mha
491,491,64,n0317.mha,1,67,595,676,/proccessed_data/images/n0317.mha
492,492,67,n0570.mha,1,61,764,544,/proccessed_data/images/n0570.mha
493,493,51,n0570.mha,1,66,372,385,/proccessed_data/images/n0570.mha
494,494,81,n0570.mha,1,93,832,704,/proccessed_data/images/n0570.mha
499,499,79,n0202.mha,1,54,350,372,/proccessed_data/images/n0202.mha
500,500,53,n0202.mha,1,48,697,580,/proccessed_data/images/n0202.mha
501,501,51,n0202.mha,1,69,197,712,/proccessed_data/images/n0202.mha
505,505,35,n0022.mha,1,34,176,664,/proccessed_data/images/n0022.mha
507,507,28,n0626.mha,1,26,838,669,/proccessed_data/images/n0626.mha
508,508,31,n0492.mha,1,33,177,780,/proccessed_data/images/n0492.mha
509,509,48,n0617.mha,1,44,863,681,/proccessed_data/images/n0617.mha
510,510,37,n0360.mha,1,37,870,677,/proccessed_data/images/n0360.mha
511,511,55,n1008.mha,1,72,185,645,/proccessed_data/images/n1008.mha
512,512,79,n0814.mha,1,109,235,332,/proccessed_data/images/n0814.mha
513,513,35,n0814.mha,1,37,259,446,/proccessed_data/images/n0814.mha
514,514,46,n1036.mha,1,42,722,357,/proccessed_data/images/n1036.mha
515,515,43,n1036.mha,1,41,184,582,/proccessed_data/images/n1036.mha
518,518,59,n0274.mha,1,86,214,678,/proccessed_data/images/n0274.mha
519,519,58,n1078.mha,1,53,195,455,/proccessed_data/images/n1078.mha
520,520,48,n1078.mha,1,60,285,246,/proccessed_data/images/n1078.mha
521,521,61,n0722.mha,1,59,737,463,/proccessed_data/images/n0722.mha
524,524,31,n0115.mha,1,27,298,321,/proccessed_data/images/n0115.mha
525,525,102,n0058.mha,1,102,723,383,/proccessed_data/images/n0058.mha
526,526,52,n0058.mha,1,49,819,507,/proccessed_data/images/n0058.mha
527,527,60,n0058.mha,1,71,794,657,/proccessed_data/images/n0058.mha
528,528,48,n0363.mha,1,41,675,306,/proccessed_data/images/n0363.mha
529,529,38,n0912.mha,1,31,231,670,/proccessed_data/images/n0912.mha
530,530,28,n0912.mha,1,26,170,595,/proccessed_data/images/n0912.mha
531,531,90,n1038.mha,1,102,810,764,/proccessed_data/images/n1038.mha
532,532,78,n0197.mha,1,108,723,248,/proccessed_data/images/n0197.mha
533,533,89,n0871.mha,1,74,279,316,/proccessed_data/images/n0871.mha
535,535,40,n1062.mha,1,51,178,571,/proccessed_data/images/n1062.mha
536,536,63,n0632.mha,1,63,225,520,/proccessed_data/images/n0632.mha
537,537,55,n0294.mha,1,61,804,506,/proccessed_data/images/n0294.mha
538,538,75,n0896.mha,1,77,602,609,/proccessed_data/images/n0896.mha
540,540,43,n0437.mha,1,47,214,720,/proccessed_data/images/n0437.mha
541,541,55,n0113.mha,1,50,840,781,/proccessed_data/images/n0113.mha
543,543,32,n0707.mha,1,28,191,686,/proccessed_data/images/n0707.mha
544,544,50,n0750.mha,1,68,262,511,/proccessed_data/images/n0750.mha
545,545,100,n0750.mha,1,110,209,635,/proccessed_data/images/n0750.mha
546,546,69,n0750.mha,1,68,698,453,/proccessed_data/images/n0750.mha
547,547,37,n0589.mha,1,45,283,358,/proccessed_data/images/n0589.mha
548,548,25,n0589.mha,1,42,206,415,/proccessed_data/images/n0589.mha
549,549,36,n0589.mha,1,42,241,510,/proccessed_data/images/n0589.mha
550,550,46,n0530.mha,1,48,304,505,/proccessed_data/images/n0530.mha
551,551,79,n0530.mha,1,80,280,603,/proccessed_data/images/n0530.mha
552,552,55,n0208.mha,1,44,302,382,/proccessed_data/images/n0208.mha
553,553,87,n0208.mha,1,86,208,690,/proccessed_data/images/n0208.mha
554,554,64,n0208.mha,1,48,576,679,/proccessed_data/images/n0208.mha
555,555,78,n0797.mha,1,91,308,673,/proccessed_data/images/n0797.mha
559,559,54,n0186.mha,1,59,346,480,/proccessed_data/images/n0186.mha
560,560,75,n0865.mha,1,77,273,294,/proccessed_data/images/n0865.mha
564,564,27,n0254.mha,1,25,615,712,/proccessed_data/images/n0254.mha
565,565,46,n1032.mha,1,40,200,572,/proccessed_data/images/n1032.mha
566,566,73,n0721.mha,1,61,172,720,/proccessed_data/images/n0721.mha
567,567,65,n1002.mha,1,50,736,481,/proccessed_data/images/n1002.mha
568,568,34,n0808.mha,1,36,788,650,/proccessed_data/images/n0808.mha
569,569,46,n0647.mha,1,47,730,347,/proccessed_data/images/n0647.mha
570,570,51,n0647.mha,1,46,733,574,/proccessed_data/images/n0647.mha
571,571,57,n0103.mha,1,50,347,300,/proccessed_data/images/n0103.mha
573,573,56,n0253.mha,1,52,731,471,/proccessed_data/images/n0253.mha
574,574,60,n0253.mha,1,49,182,641,/proccessed_data/images/n0253.mha
575,575,59,n0344.mha,1,83,322,410,/proccessed_data/images/n0344.mha
576,576,51,n0459.mha,1,50,232,585,/proccessed_data/images/n0459.mha
577,577,55,n0459.mha,1,57,378,668,/proccessed_data/images/n0459.mha
579,579,46,n0419.mha,1,48,604,591,/proccessed_data/images/n0419.mha
581,581,82,n0030.mha,1,65,327,673,/proccessed_data/images/n0030.mha
583,583,61,n0083.mha,1,51,230,540,/proccessed_data/images/n0083.mha
584,584,49,n0854.mha,1,37,439,367,/proccessed_data/images/n0854.mha
588,588,107,n0458.mha,1,120,199,705,/proccessed_data/images/n0458.mha
589,589,57,n0495.mha,1,60,330,704,/proccessed_data/images/n0495.mha
590,590,75,n0495.mha,1,81,674,552,/proccessed_data/images/n0495.mha
591,591,49,n0495.mha,1,40,159,612,/proccessed_data/images/n0495.mha
592,592,93,n1017.mha,1,92,236,592,/proccessed_data/images/n1017.mha
594,594,43,n0712.mha,1,42,248,480,/proccessed_data/images/n0712.mha
597,597,51,n0395.mha,1,42,686,542,/proccessed_data/images/n0395.mha
598,598,58,n0395.mha,1,66,318,631,/proccessed_data/images/n0395.mha
603,603,45,n0556.mha,1,44,406,466,/proccessed_data/images/n0556.mha
605,605,78,n0926.mha,1,82,625,550,/proccessed_data/images/n0926.mha
606,606,57,n0926.mha,1,61,744,547,/proccessed_data/images/n0926.mha
607,607,56,n0926.mha,1,58,717,424,/proccessed_data/images/n0926.mha
608,608,44,n0018.mha,1,42,772,317,/proccessed_data/images/n0018.mha
609,609,61,n0477.mha,1,57,717,483,/proccessed_data/images/n0477.mha
610,610,57,n0106.mha,1,56,735,344,/proccessed_data/images/n0106.mha
611,611,66,n0844.mha,1,46,266,403,/proccessed_data/images/n0844.mha
612,612,64,n0844.mha,1,54,623,665,/proccessed_data/images/n0844.mha
613,613,42,n0844.mha,1,38,207,638,/proccessed_data/images/n0844.mha
614,614,71,n0093.mha,1,76,189,489,/proccessed_data/images/n0093.mha
617,617,46,n0388.mha,1,34,831,663,/proccessed_data/images/n0388.mha
618,618,42,n0676.mha,1,30,333,711,/proccessed_data/images/n0676.mha
621,621,44,n1025.mha,1,41,737,525,/proccessed_data/images/n1025.mha
622,622,27,n1025.mha,1,31,757,579,/proccessed_data/images/n1025.mha
624,624,30,n1088.mha,1,43,188,646,/proccessed_data/images/n1088.mha
625,625,39,n0383.mha,1,46,775,433,/proccessed_data/images/n0383.mha
626,626,109,n0383.mha,1,97,816,457,/proccessed_data/images/n0383.mha
627,627,58,n0776.mha,1,49,203,352,/proccessed_data/images/n0776.mha
628,628,87,n0776.mha,1,67,155,461,/proccessed_data/images/n0776.mha
629,629,95,n0862.mha,1,76,753,501,/proccessed_data/images/n0862.mha
630,630,45,n0862.mha,1,35,825,669,/proccessed_data/images/n0862.mha
631,631,46,n1018.mha,1,36,293,591,/proccessed_data/images/n1018.mha
632,632,23,n0680.mha,1,28,197,559,/proccessed_data/images/n0680.mha
635,635,64,n0700.mha,1,62,744,237,/proccessed_data/images/n0700.mha
639,639,97,n0809.mha,1,86,697,721,/proccessed_data/images/n0809.mha
640,640,44,n0997.mha,1,45,281,224,/proccessed_data/images/n0997.mha
641,641,38,n0266.mha,1,36,798,639,/proccessed_data/images/n0266.mha
642,642,42,n0991.mha,1,34,790,610,/proccessed_data/images/n0991.mha
643,643,40,n0991.mha,1,31,711,361,/proccessed_data/images/n0991.mha
644,644,54,n0991.mha,1,34,701,200,/proccessed_data/images/n0991.mha
647,647,23,n0105.mha,1,23,197,671,/proccessed_data/images/n0105.mha
651,651,101,n0790.mha,1,74,302,672,/proccessed_data/images/n0790.mha
652,652,93,n0790.mha,1,92,352,306,/proccessed_data/images/n0790.mha
653,653,100,n0595.mha,1,122,720,376,/proccessed_data/images/n0595.mha
654,654,52,n0595.mha,1,54,797,648,/proccessed_data/images/n0595.mha
655,655,44,n0553.mha,1,49,763,455,/proccessed_data/images/n0553.mha
657,657,47,n0392.mha,1,39,300,409,/proccessed_data/images/n0392.mha
658,658,51,n0523.mha,1,54,166,692,/proccessed_data/images/n0523.mha
659,659,76,n0523.mha,1,108,752,508,/proccessed_data/images/n0523.mha
660,660,61,n0523.mha,1,49,737,723,/proccessed_data/images/n0523.mha
661,661,54,n0472.mha,1,45,802,714,/proccessed_data/images/n0472.mha
663,663,123,n0111.mha,1,126,245,314,/proccessed_data/images/n0111.mha
664,664,60,n0343.mha,1,56,653,237,/proccessed_data/images/n0343.mha
665,665,50,n0130.mha,1,52,214,427,/proccessed_data/images/n0130.mha
666,666,90,n0109.mha,1,69,205,434,/proccessed_data/images/n0109.mha
667,667,88,n0109.mha,1,76,263,604,/proccessed_data/images/n0109.mha
672,672,42,n0485.mha,1,39,752,630,/proccessed_data/images/n0485.mha
673,673,27,n0744.mha,1,25,839,717,/proccessed_data/images/n0744.mha
674,674,62,n0600.mha,1,57,711,647,/proccessed_data/images/n0600.mha
675,675,35,n0480.mha,1,29,221,337,/proccessed_data/images/n0480.mha
678,678,69,n0618.mha,1,44,162,655,/proccessed_data/images/n0618.mha
679,679,89,n1039.mha,1,84,744,568,/proccessed_data/images/n1039.mha
684,684,49,n1057.mha,1,32,608,442,/proccessed_data/images/n1057.mha
688,688,34,n0742.mha,1,30,193,411,/proccessed_data/images/n0742.mha
689,689,62,n0708.mha,1,67,302,487,/proccessed_data/images/n0708.mha
691,691,57,n0866.mha,1,77,604,633,/proccessed_data/images/n0866.mha
692,692,28,n0888.mha,1,30,212,521,/proccessed_data/images/n0888.mha
693,693,25,n0888.mha,1,21,228,751,/proccessed_data/images/n0888.mha
694,694,14,n0888.mha,1,14,747,331,/proccessed_data/images/n0888.mha
695,695,73,n0547.mha,1,64,309,438,/proccessed_data/images/n0547.mha
699,699,56,n0132.mha,1,56,184,476,/proccessed_data/images/n0132.mha
700,700,84,n0108.mha,1,84,249,692,/proccessed_data/images/n0108.mha
701,701,71,n0702.mha,1,59,221,614,/proccessed_data/images/n0702.mha
702,702,35,n0702.mha,1,28,843,666,/proccessed_data/images/n0702.mha
703,703,64,n0702.mha,1,47,155,573,/proccessed_data/images/n0702.mha
704,704,41,n0605.mha,1,35,203,568,/proccessed_data/images/n0605.mha
705,705,89,n0613.mha,1,88,312,415,/proccessed_data/images/n0613.mha
706,706,81,n0613.mha,1,71,558,481,/proccessed_data/images/n0613.mha
707,707,39,n0613.mha,1,38,816,651,/proccessed_data/images/n0613.mha
709,709,26,n0975.mha,1,26,841,799,/proccessed_data/images/n0975.mha
710,710,75,n0475.mha,1,85,163,701,/proccessed_data/images/n0475.mha
711,711,52,n0322.mha,1,45,230,405,/proccessed_data/images/n0322.mha
712,712,93,n0568.mha,1,81,149,675,/proccessed_data/images/n0568.mha
713,713,41,n0209.mha,1,36,751,552,/proccessed_data/images/n0209.mha
714,714,67,n0466.mha,1,55,405,571,/proccessed_data/images/n0466.mha
715,715,40,n0387.mha,1,37,818,601,/proccessed_data/images/n0387.mha
716,716,40,n0387.mha,1,37,789,321,/proccessed_data/images/n0387.mha
718,718,68,n1020.mha,1,54,629,728,/proccessed_data/images/n1020.mha
722,722,51,n1083.mha,1,41,808,558,/proccessed_data/images/n1083.mha
723,723,71,n0794.mha,1,81,645,403,/proccessed_data/images/n0794.mha
725,725,44,n0246.mha,1,55,187,611,/proccessed_data/images/n0246.mha
726,726,27,n0010.mha,1,26,693,211,/proccessed_data/images/n0010.mha
727,727,56,n1056.mha,1,59,724,528,/proccessed_data/images/n1056.mha
728,728,32,n0090.mha,1,30,759,452,/proccessed_data/images/n0090.mha
732,732,46,n0909.mha,1,49,279,378,/proccessed_data/images/n0909.mha
733,733,46,n0909.mha,1,44,821,552,/proccessed_data/images/n0909.mha
734,734,44,n0909.mha,1,42,806,617,/proccessed_data/images/n0909.mha
736,736,55,n0958.mha,1,54,722,319,/proccessed_data/images/n0958.mha
737,737,78,n0958.mha,1,80,258,480,/proccessed_data/images/n0958.mha
738,738,79,n0958.mha,1,76,659,423,/proccessed_data/images/n0958.mha
739,739,61,n0404.mha,1,55,719,442,/proccessed_data/images/n0404.mha
740,740,41,n0290.mha,1,37,743,702,/proccessed_data/images/n0290.mha
741,741,26,n0521.mha,1,1,835,733,/proccessed_data/images/n0521.mha
742,742,31,n0521.mha,1,45,665,258,/proccessed_data/images/n0521.mha
743,743,50,n0066.mha,1,50,319,611,/proccessed_data/images/n0066.mha
751,751,47,n0035.mha,1,59,299,425,/proccessed_data/images/n0035.mha
753,753,56,n0667.mha,1,53,629,333,/proccessed_data/images/n0667.mha
754,754,52,n0850.mha,1,41,159,541,/proccessed_data/images/n0850.mha
756,756,69,n0571.mha,1,48,748,763,/proccessed_data/images/n0571.mha
757,757,53,n0369.mha,1,45,864,631,/proccessed_data/images/n0369.mha
758,758,55,n0369.mha,1,63,755,541,/proccessed_data/images/n0369.mha
759,759,47,n0219.mha,1,56,238,473,/proccessed_data/images/n0219.mha
760,760,41,n0149.mha,1,33,783,505,/proccessed_data/images/n0149.mha
761,761,78,n0149.mha,1,69,600,790,/proccessed_data/images/n0149.mha
762,762,65,n0149.mha,1,57,688,810,/proccessed_data/images/n0149.mha
764,764,41,n0837.mha,1,44,831,521,/proccessed_data/images/n0837.mha
765,765,47,n0837.mha,1,38,821,704,/proccessed_data/images/n0837.mha
767,767,33,n0640.mha,1,35,172,394,/proccessed_data/images/n0640.mha
770,770,38,n0232.mha,1,41,726,353,/proccessed_data/images/n0232.mha
771,771,62,n0232.mha,1,54,153,731,/proccessed_data/images/n0232.mha
772,772,81,n0918.mha,1,71,744,653,/proccessed_data/images/n0918.mha
774,774,86,n0522.mha,1,78,615,587,/proccessed_data/images/n0522.mha
777,777,36,n0706.mha,1,24,792,300,/proccessed_data/images/n0706.mha
778,778,40,n0706.mha,1,43,847,326,/proccessed_data/images/n0706.mha
779,779,42,n0316.mha,1,46,812,708,/proccessed_data/images/n0316.mha
780,780,42,n0142.mha,1,34,726,379,/proccessed_data/images/n0142.mha
781,781,57,n0142.mha,1,62,274,238,/proccessed_data/images/n0142.mha
782,782,48,n0573.mha,1,44,757,693,/proccessed_data/images/n0573.mha
783,783,36,n0074.mha,1,34,247,480,/proccessed_data/images/n0074.mha
784,784,64,n0074.mha,1,97,218,627,/proccessed_data/images/n0074.mha
785,785,53,n0984.mha,1,43,251,658,/proccessed_data/images/n0984.mha
787,787,41,n1001.mha,1,41,178,606,/proccessed_data/images/n1001.mha
788,788,60,n1001.mha,1,38,200,707,/proccessed_data/images/n1001.mha
789,789,62,n1001.mha,1,48,234,742,/proccessed_data/images/n1001.mha
790,790,70,n1081.mha,1,68,642,618,/proccessed_data/images/n1081.mha
791,791,97,n0967.mha,1,88,335,413,/proccessed_data/images/n0967.mha
792,792,65,n0045.mha,1,68,678,602,/proccessed_data/images/n0045.mha
793,793,38,n0045.mha,1,46,705,677,/proccessed_data/images/n0045.mha
794,794,52,n0045.mha,1,44,710,726,/proccessed_data/images/n0045.mha
795,795,52,n0739.mha,1,45,806,657,/proccessed_data/images/n0739.mha
796,796,108,n0890.mha,1,105,213,557,/proccessed_data/images/n0890.mha
797,797,50,n0890.mha,1,47,804,684,/proccessed_data/images/n0890.mha
798,798,82,n0362.mha,1,57,258,591,/proccessed_data/images/n0362.mha
800,800,65,n0856.mha,1,100,210,566,/proccessed_data/images/n0856.mha
801,801,91,n1084.mha,1,84,656,642,/proccessed_data/images/n1084.mha
802,802,35,n1084.mha,1,38,260,425,/proccessed_data/images/n1084.mha
803,803,52,n1084.mha,1,47,279,554,/proccessed_data/images/n1084.mha
804,804,100,n0040.mha,1,89,271,607,/proccessed_data/images/n0040.mha
805,805,26,n0107.mha,1,36,186,416,/proccessed_data/images/n0107.mha
806,806,86,n0324.mha,1,79,188,455,/proccessed_data/images/n0324.mha
810,810,55,n0348.mha,1,56,237,617,/proccessed_data/images/n0348.mha
811,811,49,n0348.mha,1,48,149,762,/proccessed_data/images/n0348.mha
812,812,55,n0348.mha,1,54,279,817,/proccessed_data/images/n0348.mha
813,813,55,n0578.mha,1,76,786,432,/proccessed_data/images/n0578.mha
814,814,98,n0578.mha,1,107,766,615,/proccessed_data/images/n0578.mha
816,816,59,n0262.mha,1,49,212,324,/proccessed_data/images/n0262.mha
817,817,76,n0262.mha,1,87,246,398,/proccessed_data/images/n0262.mha
818,818,47,n0262.mha,1,47,152,503,/proccessed_data/images/n0262.mha
819,819,35,n1116.mha,1,38,241,538,/proccessed_data/images/n1116.mha
820,820,82,n0039.mha,1,69,729,452,/proccessed_data/images/n0039.mha
821,821,40,n0039.mha,1,46,718,234,/proccessed_data/images/n0039.mha
824,824,31,n0759.mha,1,31,224,425,/proccessed_data/images/n0759.mha
825,825,19,n0771.mha,1,24,261,348,/proccessed_data/images/n0771.mha
830,830,65,n1074.mha,1,56,640,445,/proccessed_data/images/n1074.mha
831,831,44,n0544.mha,1,42,240,646,/proccessed_data/images/n0544.mha
832,832,42,n0845.mha,1,53,640,310,/proccessed_data/images/n0845.mha
833,833,13,n0845.mha,1,14,266,393,/proccessed_data/images/n0845.mha
834,834,119,n0927.mha,1,101,205,724,/proccessed_data/images/n0927.mha
835,835,74,n0927.mha,1,85,253,474,/proccessed_data/images/n0927.mha
836,836,131,n0927.mha,1,145,260,605,/proccessed_data/images/n0927.mha
838,838,64,n0464.mha,1,65,665,595,/proccessed_data/images/n0464.mha
842,842,50,n0546.mha,1,45,286,646,/proccessed_data/images/n0546.mha
843,843,47,n0546.mha,1,53,198,684,/proccessed_data/images/n0546.mha
844,844,31,n0546.mha,1,30,169,474,/proccessed_data/images/n0546.mha
845,845,84,n0652.mha,1,68,786,327,/proccessed_data/images/n0652.mha
846,846,77,n0652.mha,1,82,328,204,/proccessed_data/images/n0652.mha
847,847,51,n0652.mha,1,77,142,422,/proccessed_data/images/n0652.mha
850,850,51,n1118.mha,1,37,355,382,/proccessed_data/images/n1118.mha
851,851,47,n1118.mha,1,45,200,632,/proccessed_data/images/n1118.mha
852,852,30,n0237.mha,1,36,736,371,/proccessed_data/images/n0237.mha
853,853,80,n0957.mha,1,76,585,760,/proccessed_data/images/n0957.mha
854,854,77,n0957.mha,1,70,238,630,/proccessed_data/images/n0957.mha
855,855,49,n0016.mha,1,42,339,354,/proccessed_data/images/n0016.mha
856,856,74,n0875.mha,1,67,729,302,/proccessed_data/images/n0875.mha
857,857,93,n0879.mha,1,76,145,833,/proccessed_data/images/n0879.mha
858,858,41,n0879.mha,1,57,159,766,/proccessed_data/images/n0879.mha
859,859,79,n0879.mha,1,61,862,711,/proccessed_data/images/n0879.mha
861,861,73,n0157.mha,1,62,689,554,/proccessed_data/images/n0157.mha
862,862,77,n0157.mha,1,72,775,686,/proccessed_data/images/n0157.mha
863,863,31,n0157.mha,1,41,781,410,/proccessed_data/images/n0157.mha
865,865,39,n1027.mha,1,34,719,403,/proccessed_data/images/n1027.mha
866,866,33,n1027.mha,1,30,819,435,/proccessed_data/images/n1027.mha
867,867,34,n0286.mha,1,35,220,467,/proccessed_data/images/n0286.mha
870,870,68,n1007.mha,1,71,739,398,/proccessed_data/images/n1007.mha
873,873,66,n0175.mha,1,52,235,417,/proccessed_data/images/n0175.mha
874,874,65,n0337.mha,1,60,252,532,/proccessed_data/images/n0337.mha
875,875,50,n0682.mha,1,48,225,476,/proccessed_data/images/n0682.mha
876,876,41,n0682.mha,1,40,769,473,/proccessed_data/images/n0682.mha
877,877,76,n0682.mha,1,84,598,614,/proccessed_data/images/n0682.mha
879,879,41,n0864.mha,1,58,692,307,/proccessed_data/images/n0864.mha
880,880,91,n1071.mha,1,68,702,692,/proccessed_data/images/n1071.mha
881,881,50,n0528.mha,1,37,312,371,/proccessed_data/images/n0528.mha
882,882,24,n0263.mha,1,29,857,614,/proccessed_data/images/n0263.mha
883,883,69,n0905.mha,1,60,701,443,/proccessed_data/images/n0905.mha
884,884,39,n0788.mha,1,38,771,795,/proccessed_data/images/n0788.mha
887,887,33,n0872.mha,1,51,343,359,/proccessed_data/images/n0872.mha
888,888,74,n0520.mha,1,93,781,540,/proccessed_data/images/n0520.mha
894,894,36,n0158.mha,1,36,292,560,/proccessed_data/images/n0158.mha
895,895,90,n0748.mha,1,87,80,663,/proccessed_data/images/n0748.mha
896,896,95,n0515.mha,1,92,285,600,/proccessed_data/images/n0515.mha
902,902,38,n0003.mha,1,54,737,698,/proccessed_data/images/n0003.mha
903,903,46,n0943.mha,1,38,681,372,/proccessed_data/images/n0943.mha
904,904,39,n0943.mha,1,39,742,546,/proccessed_data/images/n0943.mha
905,905,43,n0098.mha,1,33,795,250,/proccessed_data/images/n0098.mha
906,906,37,n0410.mha,1,46,219,615,/proccessed_data/images/n0410.mha
907,907,50,n0499.mha,1,54,141,519,/proccessed_data/images/n0499.mha
911,911,52,n0319.mha,1,43,184,379,/proccessed_data/images/n0319.mha
912,912,34,n0807.mha,1,34,788,716,/proccessed_data/images/n0807.mha
913,913,60,n0211.mha,1,64,302,151,/proccessed_data/images/n0211.mha
